"main.id","hpq_aquaequip.id","aquaequip_line","aquaequiptype","aquaequiptype_o","aquaequiptype_own"
"171552","1","6","8","Payaw","1"
"171662","0","19","1","","1"
"171683","0","6","1","","1"
"171685","0","6","1","","1"
"171685","1","7","6","","1"
"171707","0","9","1","","2"
"171768","0","64","1","","1"
"171770","0","69","1","","2"
"171794","0","28","1","","2"
"172338","0","38","2","","1"
"172338","1","39","1","","1"
"172338","2","40","6","","1"
"172339","0","9","2","","1"
"172345","0","3","6","","1"
"172348","0","6","8","pana","1"
"172349","0","5","1","","1"
"172349","1","6","8","shade","1"
"172352","0","4","1","","1"
"172352","1","5","6","","1"
"172352","2","6","2","","1"
"172353","0","4","5","","1"
"172355","0","8","7","","1"
"174702","0","7","1","","2"
"175350","0","8","6","","1"
"175357","0","6","5","","1"
"175359","0","4","1","","1"
"175360","0","5","1","","1"
"178554","0","4","6","","1"
"179820","0","7","6","","1"
"182077","0","5","1","","2"
"182079","0","4","1","","2"
"182079","1","5","1","","2"
"182084","0","3","1","","2"
"182084","1","10","6","","1"
"182087","0","7","6","","1"
"182087","1","19","3","","1"
"182367","0","9","1","","1"
"182367","1","10","7","","1"
"182368","0","10","1","","1"
"182371","0","7","1","","1"
"182374","0","7","1","","1"
"182382","0","11","1","","1"
"182385","0","9","1","","1"
"182388","0","6","1","","1"
"188257","0","33","4","","2"
"199983","0","9","1","","1"
"200687","0","5","1","","1"
"202126","0","25","1","","1"
"202133","0","7","1","","1"
"202134","0","3","8","Palbog","1"
"202151","0","5","3","","1"
"202151","1","6","6","","1"
"202986","0","3","3","","1"
"203724","0","57","1","","2"
"203726","0","22","1","","2"
"203727","0","121","1","","1"
"203727","1","122","6","","1"
"203728","0","64","1","","2"
"203728","1","65","3","","2"
"223733","0","22","","",""
"223819","0","15","1","","1"
"226376","0","24","6","","1"
"226376","1","25","1","","1"
"231005","0","6","1","","1"
"231005","1","7","1","","1"
"231011","0","8","8","sima","1"
"231014","0","8","8","salap","1"
"231027","0","5","1","","1"
"231037","0","11","8","palbog","1"
"237840","0","8","8","sigpaw","1"
"237842","0","67","1","","1"
"239503","0","57","6","","1"
"242499","0","37","1","","2"
"242500","0","7","1","","1"
"242503","0","3","1","","2"
"242512","0","17","7","","1"
"242512","1","18","6","","1"
"242515","0","5","6","","1"
"242516","0","4","6","","1"
"242523","0","18","1","","2"
"242524","0","5","6","","1"
"242526","0","9","6","","2"
"243542","0","21","7","","1"
"243730","0","5","3","","1"
"246886","0","15","1","","2"
"246887","0","5","1","","1"
"246888","0","13","1","","2"
"246893","0","3","3","","1"
"246908","0","7","3","","1"
"246911","0","6","8","lampa","1"
"248823","0","107","4","","2"
"248827","0","19","4","","2"
"253395","0","5","6","","1"
"253403","0","5","6","","1"
"253414","0","16","6","","1"
"253428","0","30","6","","1"
"253429","0","9","6","","1"
"253430","0","8","6","","2"
"262357","0","261","1","","1"
"262366","0","9","1","","1"
"262373","0","15","8","bobo","1"
"262380","0","13","1","","2"
"262483","0","40","1","","2"
"262507","0","2","1","","2"
"268787","0","17","6","","2"
"268797","0","1410012250856","1","","1"
"268798","0","1410012250860","1","","1"
"268798","1","1410012250861","6","","1"
"268799","0","1410012250848","1","","1"
"268841","0","1410012250853","1","","1"
"268845","0","8","1","","1"
"268847","0","7","6","","1"
"268866","0","6","6","","1"
"268870","0","19","6","","1"
"268871","0","6","6","","2"
"268877","0","5","6","","1"
"268882","0","9","6","","1"
"268886","0","11","6","","1"
"271316","0","5","8","lampa","1"
"271816","0","10","1","","2"
"273077","0","31","8","Palbog","1"
"273083","0","10","1","","2"
"273111","0","9","1","","2"
"273116","0","16","1","","1"
"273122","0","33","8","palbog","1"
"273143","0","17","8","Palbog","1"
"273168","0","5","8","Palbog","1"
"273175","0","9","1","","1"
"273178","0","3","1","","2"
"273198","0","19","1","","1"
"273200","0","9","1","","1"
"273210","0","5","1","","1"
"273213","0","51","1","","1"
"278274","0","3","1","","2"
"278282","0","30","1","","1"
"278286","0","10","6","","1"
"278295","0","13","3","","1"
"280914","0","15","1","","1"
"281038","0","16","1","","1"
"281128","0","7","1","","1"
"281153","0","7","1","","1"
"281164","0","90","8","lampa","1"
"281175","0","9","8","lampa","1"
"281176","0","5","8","lampa","1"
"281177","0","14","8","palbog","1"
"281181","0","9","8","lampa","1"
"281183","0","6","8","palbog","1"
"281186","0","17","8","Palbog","1"
"281189","0","11","8","Palbog","1"
"281189","1","38","8","lampa","1"
"281193","0","48","8","palbog","1"
"281194","0","11","8","lampa","1"
"281207","0","8","8","lampa","1"
"281208","0","6","8","lampa","1"
"281366","0","5","8","biwas","1"
"281368","0","5","6","","1"
"281369","0","4","6","","2"
"281383","0","7","1","","2"
"281386","0","7","1","","1"
"281411","0","6","6","","2"
"281413","0","5","6","","2"
"281415","0","6","6","","1"
"281417","0","25","6","","1"
"281419","0","13","6","","1"
"281419","1","14","1","","1"
"281431","0","27","6","","1"
"281437","0","29","6","","1"
"281445","0","7","6","","2"
"281457","0","19","6","","2"
"281473","0","15","1","","1"
"281494","0","23","6","","1"
"281507","0","29","1","","1"
"281541","0","4","6","","1"
"281545","0","2","6","","2"
"281551","0","5","1","","1"
"281551","1","6","6","","1"
"281552","0","7","1","","1"
"281553","0","9","6","","1"
"281556","0","14","6","","1"
"281557","0","9","6","","1"
"281558","0","7","6","","1"
"281558","1","8","1","","1"
"281841","0","5","6","","2"
"285141","0","6","6","","1"
"285142","0","5","6","","1"
"285143","0","13","1","","1"
"285146","0","14","1","","1"
"287719","0","8","1","","2"
"287725","0","9","1","","2"
"287730","0","8","8","sigpaw","1"
"287733","0","11","8","sigpaw","1"
"288309","0","34","1","","1"
"288324","0","13","1","","1"
"288338","0","19","8","Aladdin","1"
"288338","1","20","8","Pana","1"
"288521","0","15","1","","1"
"288534","0","32","1","","1"
"288593","0","6","8","Aladin","1"
"288593","1","7","8","Pana","1"
"288595","0","8","8","Aladin","1"
"288595","1","9","8","Pana","1"
"288614","0","13","8","Pana","1"
"288614","1","14","8","Aladin","1"
"288619","0","4","8","Aladin","1"
"288619","1","5","8","Pana","1"
"288627","0","6","8","Aladin","1"
"288627","1","7","8","Pana","1"
"288638","0","15","8","Aladin","1"
"288638","1","16","8","Pana","1"
"288640","0","7","1","","1"
"289977","0","5","1","","2"
"290033","0","6","6","","1"
"290033","1","7","8","Pana","1"
"290075","0","9","8","Pana","1"
"291897","0","6","1","","1"
"295082","0","7","1","","2"
"300508","0","5","1","","1"
"301429","0","5","6","","1"
"301740","0","6","1","","1"
"302661","0","13","8","Fish cages","1"
"302664","0","21","8","pana","1"
"302722","0","15","1","","2"
"303714","0","21","1","","2"
"306624","0","13","1","","1"
"308252","0","7","8","hapin","1"
"308256","0","6","8","hapin/sima","1"
"308275","0","14","1","","2"
"308275","1","42","8","palbog","1"
"308276","0","9","1","","1"
"310466","0","21","1","","2"
"311813","0","12","1","","1"
"311814","0","7","1","","1"
"311816","0","28","1","","2"
"311817","0","5","1","","2"
"311913","0","7","1","","1"
"311930","0","5","1","","2"
"311953","0","17","1","","1"
"322072","0","7","2","","1"
"322096","0","10","2","","1"
"322096","1","11","8","baklad","1"
"322100","0","31","8","baklad","1"
"322136","0","21","8","baklad","1"
"322140","0","11","8","baklad","1"
"322142","0","7","8","baklad","1"
"322143","0","5","8","baklad","1"
"322154","0","13","8","baklad","1"
"322156","0","4","8","baklad","1"
"322157","0","19","8","baklad","1"
"322159","0","6","8","baklad","1"
"322163","0","37","8","baklad","1"
"322163","1","38","1","","1"
"322167","0","26","8","baklad","1"
"322172","0","8","1","","1"
"322172","1","9","8","baklad","1"
"322173","0","5","8","baklad","1"
"322176","0","25","8","baklad","1"
"322177","0","38","8","baklad","1"
"322179","0","17","8","baklad","1"
"322180","0","16","8","baklad","1"
"322181","0","5","8","baklad","2"
"322186","0","7","8","baklad","1"
"322186","1","8","1","","1"
"322187","0","31","8","baklad","1"
"322189","0","4","1","","1"
"322189","1","5","8","baklad","1"
"322191","0","19","8","baklad","1"
"322196","0","19","1","","1"
"322201","0","4","1","","1"
"322203","0","5","1","","1"
"322203","1","6","8","baklad","1"
"322207","0","4","2","","1"
"322207","1","5","8","sima","1"
"322207","2","6","8","sigpaw","1"
"322211","0","6","1","","2"
"322226","0","5","1","","2"
"322226","1","6","8","baklad","1"
"322233","0","3","8","baklad","1"
"322271","0","9","8","baklad","1"
"322274","0","4","6","","1"
"322276","0","19","6","","1"
"322276","1","20","8","pana","1"
"322279","0","3","8","baklad","1"
"322282","0","13","8","baklad","1"
"322286","0","6","6","","1"
"322290","0","2","6","","1"
"322295","0","11","1","","1"
"322295","1","12","1","","1"
"322295","2","13","1","","1"
"322303","0","57","8","palbog","1"
"322304","0","4","6","","1"
"322178","0","43","8","baklad","1"
"326375","0","27","6","","2"
"326375","1","28","1","","2"
"334816","0","5","8","Aladin","1"
"334816","1","6","8","Pana","1"
"351436","0","11","8","sakag","1"
"351437","0","15","8","baklad","1"
"351438","0","4","8","baklad","1"
"351439","0","15","8","baklad","1"
"351441","0","8","1","","1"
"351444","0","12","6","","1"
"351449","0","11","2","","1"
"351449","1","12","8","baklad","1"
"351450","0","37","2","","1"
"351450","1","38","8","pana","1"
"351455","0","6","6","","1"
"351460","0","7","1","","1"
"351460","1","8","2","","1"
"351460","2","9","6","","1"
"351461","0","11","1","","1"
"351466","0","12","8","pana","1"
"351470","0","8","7","","1"
"351470","1","9","2","","1"
"351470","2","10","8","pana","1"
"351477","0","6","1","","1"
"351480","0","10","2","","1"
"351480","1","11","1","","1"
"351481","0","7","1","","1"
"351484","0","9","2","","1"
"351485","0","5","2","","1"
"351491","0","7","1","","2"
"351492","0","19","1","","1"
"351493","0","9","1","","2"
"351498","0","9","1","","1"
"351499","0","8","1","","1"
"351508","0","4","8","baklad","1"
"351514","0","12","1","","1"
"351515","0","7","8","baklad","1"
"351524","0","9","1","","1"
"356966","0","9","1","","1"
"356967","0","10","1","","2"
"357033","0","6","1","","2"
"358620","0","9","1","","2"
"358620","1","10","6","","2"
"322231","0","13","8","baklad","1"
"363958","0","13","1","","2"
"363966","0","13","1","","2"
"363972","0","13","1","","2"
"363973","0","9","1","","2"
"363974","0","9","1","","2"
"363975","0","9","1","","1"
"374938","0","62","6","","1"
"374940","0","26","6","","1"
"374942","0","13","6","","1"
"374942","1","14","8","Rechargeable Lamp","1"
"374944","0","17","6","","1"
"374944","1","18","8","Rechargeable Lamps","1"
"374950","0","17","6","","1"
"374953","0","31","6","","1"
"374957","0","21","4","","2"
"374958","0","17","4","","2"
"374962","0","29","4","","1"
"374963","0","25","4","","1"
"374966","0","33","3","","1"
"374966","1","34","4","","1"
"374967","0","26","4","","1"
"374987","0","14","6","","1"
"375022","0","22","1","","1"
"375024","0","9","6","","1"
"375025","0","16","6","","1"
"375027","0","8","6","","1"
"375029","0","15","3","Lampa","1"
"375034","0","13","6","","2"
"375037","0","40","6","","1"
"375042","0","9","1","","1"
"375043","0","20","1","","1"
"375044","0","5","1","","1"
"375045","0","9","1","","1"
"375046","0","7","1","","2"
"375050","0","10","1","","1"
"375052","0","13","1","","1"
"375054","0","13","1","","2"
"375063","0","4","1","","1"
"375072","0","3","1","","1"
"375120","0","19","6","","1"
"375127","0","9","1","","1"
"375134","0","11","1","","2"
"375622","0","5","1","","2"
"375625","0","11","1","","2"
"375627","0","9","1","","2"
"375651","0","15","1","","1"
"375651","1","16","3","","1"
"376132","0","6","1","","2"
"380016","0","40","3","","1"
"380016","1","41","8","Rechargeable Lamp","1"
"380023","0","17","6","","1"
"380036","0","26","6","","1"
"380041","0","21","6","","1"
"380063","0","37","4","","1"
"380064","0","17","4","","1"
"383798","0","9","1","","2"
"384512","0","608","1","","1"
"384512","1","609","3","","1"
"384527","0","11","1","","1"
"384527","1","12","3","","2"
"384528","0","9","1","","1"
"384528","1","10","3","","2"
"384569","0","9","1","","2"
"384573","0","26","1","","2"
"384580","0","41","1","","2"
"384582","0","6","1","","2"
"384584","0","4","1","","1"
"384584","1","5","6","","1"
"384967","0","3","6","","2"
"384972","0","5","6","","1"
"384978","0","19","1","","1"
"385917","0","5","7","","2"
"386526","0","19","1","","2"
"386528","0","29","1","","1"
"386529","0","13","1","Tawilis","1"
"386533","0","29","1","","1"
"386536","0","9","1","","1"
"386542","0","25","1","","1"
"388262","0","11","1","","1"
"388262","1","12","3","","1"
"388326","0","31","1","","1"
"388333","0","16","1","","1"
"390993","0","22","1","","1"
"390995","0","16","1","","1"
"390995","1","17","6","","1"
"390995","2","18","4","","1"
"391005","0","31","1","","1"
"391008","0","11","1","","1"
"391010","0","25","1","","1"
"391016","0","13","1","","1"
"391029","0","5","1","","2"
"391033","0","19","1","","2"
"391035","0","21","1","","2"
"391038","0","25","1","","2"
"391039","0","17","1","","2"
"391043","0","9","1","","1"
"391045","0","17","1","","1"
"391048","0","10","1","","2"
"391051","0","7","5","","1"
"391053","0","21","1","","1"
"391266","0","17","1","","1"
"391270","0","26","1","","1"
"391294","0","51","1","","1"
"391314","0","26","1","","1"
"391321","0","15","1","","1"
"391329","0","26","1","","1"
"391333","0","18","1","","1"
"391336","0","31","1","","1"
"391339","0","13","1","","1"
"391345","0","45","1","","1"
"391348","0","29","1","","1"
"391364","0","13","1","","1"
"394425","0","15","1","","1"
"394429","0","7","1","","1"
"394451","0","46","1","","2"
"394470","0","11","1","","2"
"394812","0","31","1","","1"
"395174","0","9","1","","1"
"395175","0","14","1","","1"
"395176","0","10","1","","1"
"395183","0","23","1","","1"
"395184","0","5","1","","2"
"395331","0","15","1","","1"
"397608","0","51","1","","2"
"397609","0","4","6","","1"
"397616","0","16","1","","2"
"397622","0","22","1","","2"
"397626","0","28","1","","2"
"397835","0","43","1","","2"
"397836","0","28","1","","2"
"397839","0","13","1","","2"
"397842","0","31","1","","2"
"397843","0","9","6","","1"
"397846","0","17","1","","2"
"397847","0","31","1","","2"
"397849","0","15","1","","2"
"397851","0","25","1","","2"
"397853","0","25","1","","1"
"397857","0","11","1","","1"
"397859","0","11","1","","2"
"400679","0","19","1","","1"
"400679","1","51","8","sigpaw","1"
"400683","0","7","1","","1"
"400683","1","8","8","biwas","1"
"400686","0","16","1","","1"
"400686","1","17","8","sigpaw","1"
"400691","0","8","1","","1"
"400691","1","9","6","","1"
"400692","0","10","1","","1"
"400692","1","11","8","sigpaw at pana","1"
"400698","0","10","1","","1"
"400805","0","19","1","","2"
"400815","0","24","1","","1"
"401906","0","9","1","","2"
"401923","0","13","1","","1"
"402712","0","25","1","","2"
"402721","0","13","5","","1"
"402723","0","31","1","","1"
"403393","0","13","1","","2"
"403399","0","31","1","","2"
"403413","0","11","1","","2"
"403422","0","17","1","","1"
"403429","0","16","1","","1"
"403437","0","17","1","","1"
"405199","0","5","1","","1"
"405334","0","7","1","","2"
"405425","0","25","1","Samaral","1"
"406725","0","66","1","","2"
"406760","0","26","1","","1"
"407637","0","13","1","","2"
"407662","0","12","1","","1"
"407677","0","7","1","","1"
"407714","0","8","6","","1"
"407728","0","22","6","","1"
"407736","0","10","1","","1"
"408466","0","3","1","","2"
"409971","0","9","1","","1"
"411007","0","10","1","","1"
"411037","0","8","1","","1"
"411046","0","13","1","","1"
"411071","0","15","6","","2"
"411083","0","33","1","","2"
"411086","0","26","8","Kuting-kuting","1"
"411089","0","13","6","","2"
"411104","0","21","1","","1"
"411113","0","25","8","Kuting-kuting","2"
"411126","0","7","1","","1"
"411148","0","49","6","","1"
"411160","0","30","6","","1"
"411198","0","13","6","","1"
"413863","0","18","1","","2"
"413870","0","26","1","","2"
"413921","0","3","1","","1"
"414480","0","13","8","Lampa","1"
"422385","0","106","1","","2"
"422394","0","38","1","","2"
"422395","0","25","1","","2"
"422398","0","131","1","","1"
"422399","0","37","1","","2"
"442588","0","5","6","","1"
"442623","0","5","6","","1"
"442632","0","7","6","","1"
"442641","0","13","6","","1"
"442665","0","9","6","","1"
"442709","0","5","1","","1"
"442879","0","57","1","","2"
"442880","0","19","1","","2"
"442888","0","36","1","","2"
"442983","0","17","6","","1"
"442986","0","13","6","","1"
"442990","0","25","8","kutingkuting","1"
"442992","0","11","6","","2"
"442993","0","26","8","Kitang","1"
"442994","0","16","1","","1"
"442995","0","13","6","","1"
"443021","0","16","6","","1"
"443022","0","16","1","","1"
"443027","0","25","6","","1"
"443030","0","16","1","","2"
"443031","0","26","8","Pana at lampa","1"
"443033","0","35","8","Kitang","1"
"443033","1","36","8","Pana at lampa","1"
"443035","0","13","1","","2"
"443038","0","38","8","Pana at lampa","1"
"443041","0","31","1","","1"
"443041","1","32","8","Kuting-kuting","1"
"443042","0","18","1","","1"
"443043","0","23","8","Kitang","1"
"443048","0","21","8","Kitang","1"
"443049","0","20","8","Kitang","1"
"443055","0","15","8","Kitang","1"
"443056","0","26","1","","2"
"443938","0","10","1","","1"
"455989","0","13","8","lambat","1"
"455989","1","14","8","biwas","1"
"457046","0","45","1","","2"
"457047","0","19","1","","2"
"457056","0","19","1","","2"
"457565","0","17","8","Kuting-kuting","1"
"457566","0","11","6","","1"
"457566","1","12","5","","1"
"457610","0","13","8","Kuting-kuting","1"
"457611","0","25","6","","1"
"457613","0","4","6","","1"
"457613","1","5","1","","1"
"457615","0","9","1","","1"
"457615","1","10","6","","1"
"457621","0","8","1","","1"
"458921","0","28","8","pana","1"
"458978","0","27","1","","2"
"459011","0","13","1","","2"
"462019","0","10","1","","1"
"462033","0","6","1","","1"
"462033","1","7","7","","1"
"462035","0","16","1","","1"
"462045","0","13","1","","2"
"462045","1","14","8","Pana","1"
"462106","0","3","6","","1"
"462673","0","19","6","","1"
"462681","0","5","1","","1"
"462688","0","18","1","","1"
"462688","1","19","6","","1"
"462695","0","15","1","","1"
"462695","1","16","6","","1"
"462696","0","5","1","","1"
"462696","1","6","6","","1"
"457616","0","7","1","","2"
"464946","0","3","1","","2"
"464947","0","5","1","","1"
"464948","0","4","1","","1"
"466785","0","12","5","","1"
"466795","0","7","1","","2"
"466795","1","8","5","","1"
"466797","0","41","6","","1"
"466806","0","5","1","","2"
"466849","0","21","6","","2"
"466860","0","9","6","","1"
"466865","0","13","1","","2"
"466908","0","23","1","","2"
"471094","0","87","1","","2"
"471124","0","291","1","","2"
"471129","0","252","1","","2"
"471134","0","94","1","","2"
"471136","0","88","1","","2"
"471146","0","141","1","","2"
"471177","0","11","1","","2"
"471181","0","15","1","","1"
"471211","0","89","1","","2"
"471275","0","2","1","","1"
"471277","0","62","1","","2"
"471282","0","5","1","","1"
"471422","0","4","1","","2"
"471423","0","4","1","","2"
"471425","0","15","1","","2"
"471425","1","16","6","","1"
"471426","0","4","1","","2"
"471427","0","6","1","","2"
"471428","0","8","1","","2"
"471429","0","6","1","","2"
"471436","0","4","1","","2"
"471440","0","3","1","","2"
"471441","0","10","1","","2"
"471443","0","5","1","","2"
"471457","0","7","1","","2"
"471457","1","8","5","","1"
"472250","0","277","1","","2"
"474089","0","25","1","","2"
"474091","0","49","1","","2"
"474092","0","41","1","","2"
"474094","0","25","1","","2"
"474095","0","24","1","","2"
"474097","0","37","1","","1"
"474099","0","13","1","","2"
"474126","0","33","1","","1"
"474128","0","29","1","","1"
"474130","0","9","8","Kuting-kuting","1"
"474132","0","13","1","","1"
"474134","0","18","8","Kitang","1"
"474140","0","10","8","Kitang","1"
"474151","0","55","1","","1"
"474404","0","1410133745950","1","","2"
"474413","0","1410133745958","1","","2"
"475568","0","1410133745960","1","","2"
"476151","0","12","1","","2"
"477621","0","13","1","","1"
"477622","0","13","6","","1"
"477622","1","66","8","Pana","1"
"477623","0","10","1","","2"
"479200","0","92","1","","1"
"481394","0","31","6","","1"
"481420","0","5","1","","1"
"481420","1","6","8","Pana","1"
"481422","0","16","1","","1"
"481422","1","17","6","","1"
"482197","0","19","8","flashlight","1"
"482197","1","20","8","Pana","1"
"482209","0","8","6","","1"
"482210","0","41","6","","1"
"482216","0","6","5","","1"
"482217","0","7","1","","2"
"482218","0","4","1","","1"
"482220","0","5","1","","1"
"482244","0","4","3","","1"
"482248","0","8","1","","1"
"482250","0","4","8","pana","1"
"482250","1","5","8","flashlight","1"
"482252","0","7","1","","1"
"482253","0","3","1","","1"
"482256","0","11","3","","1"
"482256","1","12","8","flashlight","1"
"482689","0","26","8","Kitang","1"
"482694","0","11","1","","2"
"482696","0","13","1","","1"
"482697","0","14","1","","1"
"482699","0","14","1","","1"
"482700","0","20","1","","1"
"482703","0","20","1","","1"
"482706","0","35","1","","1"
"482961","0","25","6","","1"
"482962","0","239","1","","2"
"483724","0","4","8","pana","1"
"483724","1","5","8","flashlight","1"
"483725","0","7","1","","2"
"484520","0","21","1","","1"
"484525","0","18","1","","1"
"484533","0","5","1","","1"
"484536","0","16","1","","1"
"484540","0","9","1","","1"
"487425","0","121","1","","1"
"487430","0","113","6","","1"
"487435","0","79","1","","2"
"487446","0","68","6","","1"
"487449","0","25","6","","1"
"487576","0","9","6","","1"
"487611","0","29","6","","2"
"487702","0","19","1","","1"
"487743","0","13","1","","1"
"487751","0","15","1","","1"
"487758","0","13","1","","1"
"487758","1","43","8","baklad","1"
"487790","0","11","1","","1"
"487845","0","23","8","Baklad","1"
"488074","0","9","1","","1"
"488516","0","9","1","","2"
"488527","0","2","1","","2"
"489194","0","5","1","","2"
"490827","0","1407907006755","6","","1"
"490837","0","49","6","","1"
"481414","0","9","8","Pana","2"
"481417","0","9","1","","1"
"493257","0","193","6","","1"
"493264","0","23","1","","1"
"493266","0","11","1","","1"
"495686","0","94","1","","2"
"495687","0","352","1","","2"
"495688","0","75","1","","2"
"495694","0","6","6","","1"
"495702","0","165","1","","2"
"499102","0","22","8","Fishpen","1"
"499106","0","34","3","","1"
"499108","0","13","1","","1"
"499120","0","51","4","","1"
"499120","1","52","1","","1"
"499464","0","9","1","","1"
"499554","0","21","1","","2"
"499972","0","3","8","3 Fly","1"
"500798","0","19","6","","2"
"500836","0","36","1","","1"
"500840","0","17","1","","1"
"500849","0","9","5","","2"
"500857","0","9","1","","1"
"501083","0","31","1","","1"
"501095","0","11","1","","1"
"501104","0","20","1","","1"
"504130","0","4","6","","1"
"504131","0","39","1","","1"
"504131","1","40","3","","1"
"504133","0","117","1","","2"
"504136","0","6","1","","1"
"504141","0","34","1","","2"
"504143","0","15","1","","1"
"504143","1","16","3","","1"
"504144","0","29","1","","2"
"504145","0","7","1","","1"
"504146","0","39","1","","1"
"504261","0","5","1","","1"
"504305","0","11","1","","1"
"504305","1","38","8","Palbog","1"
"504317","0","4","3","","1"
"504326","0","9","1","","1"
"504331","0","16","1","","1"
"505435","0","10","1","","1"
"505474","0","6","1","","1"
"505493","0","28","6","","1"
"505501","0","11","1","","1"
"505513","0","12","1","","1"
"505542","0","49","1","","1"
"505559","0","12","1","","1"
"505567","0","13","1","","1"
"505683","0","10","5","","1"
"505704","0","4","1","","1"
"505800","0","11","6","","1"
"505800","1","12","1","","1"
"505832","0","25","6","","1"
"505842","0","5","1","","1"
"505846","0","4","6","","1"
"505866","0","63","1","","2"
"505871","0","49","1","","2"
"505965","0","10","6","","1"
"505965","1","21","1","","1"
"505987","0","13","1","","1"
"505997","0","3","1","","1"
"506002","0","15","6","","1"
"506002","1","51","1","","1"
"506008","0","31","1","","1"
"506032","0","14","1","","1"
"506052","0","3","5","","1"
"506052","1","4","6","","1"
"506152","0","10","1","","1"
"506328","0","11","1","","1"
"506360","0","13","1","","1"
"506433","0","26","1","","1"
"506441","0","16","1","","1"
"506455","0","2","1","","1"
"506458","0","7","1","","1"
"506464","0","12","1","","1"
"506464","1","13","3","","1"
"506789","0","64","1","","1"
"507134","0","5","5","","2"
"507139","0","5","1","","1"
"507145","0","7","5","","1"
"507154","0","10","1","","1"
"507154","1","11","6","","1"
"507183","0","10","3","","1"
"507623","0","4","5","","1"
"507623","1","5","6","","1"
"507634","0","11","6","","1"
"509230","0","6","6","","1"
"509250","0","13","3","","2"
"509254","0","25","3","","1"
"509254","1","26","1","","1"
"509341","0","9","1","","1"
"509349","0","9","1","","1"
"509367","0","11","3","","1"
"509367","1","12","6","","1"
"509383","0","11","5","","1"
"509383","1","12","1","","1"
"509844","0","13","5","","1"
"509863","0","5","5","","1"
"509965","0","7","5","","1"
"510079","0","6","5","","2"
"510443","0","29","1","","2"
"510459","0","21","1","","2"
"510540","0","7","1","","1"
"510556","0","5","1","","1"
"510571","0","21","1","","2"
"510704","0","25","6","","1"
"510731","0","17","3","","1"
"510733","0","7","3","","1"
"510737","0","11","3","","1"
"510751","0","15","5","","1"
"510751","1","16","3","","1"
"511769","0","15","5","","1"
"511806","0","5","6","","2"
"511813","0","9","5","","2"
"512629","0","6","7","","1"
"512751","0","3","6","","1"
"512751","1","4","5","","1"
"514348","0","2","1","","1"
"514395","0","11","1","","1"
"514395","1","12","6","","1"
"520346","0","4","1","","2"
"520351","0","4","1","","2"
"520382","0","13","1","","2"
"520496","0","5","1","","1"
"520498","0","11","1","","2"
"520509","0","5","1","","1"
"520511","0","5","1","","1"
"520513","0","19","1","","1"
"520520","0","149","1","","1"
"520520","1","150","3","","1"
"520540","0","6","1","","1"
"520540","1","7","3","","1"
"523128","0","23","8","Pana","1"
"523130","0","5","8","lampa","1"
"523135","0","8","6","","1"
"523139","0","3","6","","2"
"523141","0","5","6","","1"
"523155","0","10","6","","1"
"523165","0","29","1","","1"
"523166","0","16","6","","1"
"523167","0","8","1","","1"
"523185","0","59","1","","1"
"523185","1","60","6","","1"
"523188","0","11","6","balahibo manok biwas","2"
"523190","0","15","1","","1"
"523190","1","16","8","Palbog","1"
"523746","0","13","6","","1"
"523758","0","11","1","","2"
"523759","0","5","1","","2"
"523768","0","4","1","","1"
"523773","0","6","1","","1"
"523776","0","7","1","","2"
"523780","0","36","1","","1"
"523782","0","9","1","","1"
"523995","0","13","1","","1"
"524382","0","6","1","","1"
"524386","0","9","3","","1"
"524386","1","10","5","","1"
"524389","0","13","5","","2"
"524444","0","13","6","","1"
"524453","0","13","6","","1"
"524455","0","16","6","","1"
"524456","0","9","8","Pana","1"
"524457","0","7","1","","1"
"524458","0","11","1","","1"
"524710","0","13","1","","1"
"533815","0","7","8","Pana","1"
"533816","0","11","1","","2"
"278293","0","12","3","","2"
"538210","0","35","6","","1"
"538354","0","17","1","","1"
"538421","0","15","1","","2"
"542045","0","8","6","","2"
"562157","0","6","1","","1"
"562157","1","7","2","","1"
"562157","2","8","6","","1"
"562877","0","9","1","","1"
"562877","1","10","6","","1"
"562880","0","5","1","","1"
"562880","1","6","6","","2"
"564794","0","13","1","","2"
"569479","0","5","1","","1"
"569505","0","12","1","","1"
"569506","0","15","1","","2"
"569508","0","20","1","","1"
"569509","0","6","1","","1"
"569509","1","7","8","Baklad","1"
"569510","0","3","1","","1"
"569510","1","4","8","Kiting","1"
"569510","2","5","8","Bubu","1"
"569511","0","6","1","","2"
"569513","0","10","1","","1"
"569513","1","11","8","Pana","1"
"569515","0","8","8","Kuting-kuting","2"
"569554","0","5","8","Kuting-kuting","1"
"569554","1","6","8","Hapin","1"
"569561","0","14","1","","1"
"569570","0","6","1","","2"
"569571","0","8","1","","1"
"569572","0","5","1","","1"
"570817","0","7","1","","1"
"570817","1","8","8","Kuting-kuting","1"
"570821","0","9","8","Kuting-kuting","1"
"572326","0","57","1","","2"
"573125","0","20","6","","1"
"573173","0","4","1","","1"
"573177","0","5","1","","1"
"573196","0","11","6","","1"
"576311","0","5","1","","1"
"583324","0","16","6","","1"
"583335","0","19","6","","1"
"619544","0","10","6","","1"
"619544","1","28","1","","1"
"620959","0","2","1","","1"
"620959","1","3","6","","1"
"621714","0","8","5","","1"
"621714","1","9","1","","2"
"637676","0","1416492677587","1","","1"
"640525","0","21","1","","2"
"640532","0","41","1","","2"
"640537","0","7","5","","1"
"640541","0","37","1","","1"
