"main.id","hpq_phiheal_spon_mem.id","phiheal_spon_mem_refno"
"1416576","0","1"
"1412163","0","1"
"1412165","0","1"
"1416578","0","1"
"1416581","0","1"
"2066844","0","1"
"1416582","0","1"
"1416582","1","2"
"1416583","0","2"
"1416583","1","1"
"1416584","0","1"
"1416585","0","1"
"1416586","0","1"
"2066847","0","1"
"2066847","1","2"
"2066848","0","1"
"2066849","0","1"
"2066850","0","1"
"2066850","1","2"
"2066851","0","1"
"2066852","0","1"
"2066854","0","1"
"2066855","0","1"
"2066855","1","3"
"2066859","0","1"
"2066862","0","1"
"2066863","0","1"
"2066864","0","1"
"2066865","0","1"
"2066868","0","1"
"2066876","0","1"
"2066878","0","1"
"2066878","1","2"
"2066880","0","1"
"2066881","0","1"
"2066883","0","1"
"2066885","0","1"
"2066887","0","1"
"2066961","0","1"
"2066961","1","2"
"2066962","0","1"
"2066962","1","2"
"2066962","2","3"
"2066962","3","4"
"2066962","4","5"
"2066963","0","1"
"2066963","1","2"
"2066963","2","3"
"2066963","3","4"
"2066963","4","5"
"2066965","0","1"
"2066965","1","2"
"2066965","2","3"
"2066965","3","4"
"2066965","4","5"
"2066966","0","1"
"2066968","0","1"
"2066968","1","2"
"2066968","2","3"
"2066968","3","4"
"2066968","4","5"
"2066969","0","1"
"2066969","1","2"
"2066969","2","3"
"2066969","3","4"
"2066970","0","1"
"2066986","0","1"
"2066986","1","2"
"2066986","2","3"
"2066986","3","4"
"2066991","0","1"
"2066991","1","3"
"2066991","2","4"
"2066994","0","1"
"2066994","1","2"
"2066994","2","3"
"2066994","3","4"
"2066994","4","5"
"2066994","5","6"
"2066994","6","7"
"2066998","0","1"
"2066998","1","2"
"2066998","2","3"
"2066998","3","4"
"2067001","0","1"
"2067001","1","2"
"2067001","2","3"
"2067001","3","4"
"2067001","4","5"
"2067001","5","6"
"2067005","0","1"
"2067005","1","2"
"2067005","2","4"
"2067005","3","5"
"2067005","4","6"
"2067007","0","1"
"2067007","1","2"
"2067008","0","1"
"2067008","1","2"
"2067008","2","3"
"2067008","3","4"
"2067008","4","5"
"2067008","5","6"
"2067008","6","7"
"2067010","0","1"
"2067010","1","2"
"2067010","2","3"
"2067010","3","4"
"2067010","4","5"
"2067010","5","6"
"2067010","6","7"
"2067010","7","8"
"2067010","8","9"
"2067010","9","10"
"2067122","0","1"
"2067122","1","2"
"2067122","2","3"
"2067122","3","4"
"2067122","4","5"
"2067122","5","6"
"2067122","6","7"
"2067123","0","1"
"2067123","1","2"
"2067123","2","6"
"2067123","3","5"
"2067127","0","1"
"2067127","1","2"
"2067127","2","6"
"2067127","3","7"
"2067130","0","1"
"2067130","1","4"
"2067130","2","5"
"2069223","0","1"
"2069223","1","2"
"2069223","2","3"
"2069223","3","4"
"2069223","4","5"
"2069223","5","6"
"2069223","6","7"
"2069223","7","8"
"2069224","0","1"
"2069224","1","2"
"2069224","2","5"
"2069224","3","6"
"2069225","0","1"
"2069225","1","2"
"2069225","2","3"
"2069225","3","4"
"2069225","4","5"
"2069225","5","6"
"2069226","0","1"
"2069226","1","2"
"2069226","2","3"
"2069226","3","4"
"2069226","4","5"
"2069474","0","1"
"2069474","1","2"
"2069474","2","4"
"2069474","3","5"
"2069474","4","6"
"2069474","5","7"
"2069476","0","1"
"2069476","1","2"
"2069476","2","3"
"2069476","3","4"
"2069476","4","5"
"2069476","5","6"
"2069487","0","1"
"2069487","1","2"
"2069487","2","3"
"2069487","3","4"
"2069487","4","5"
"2069489","0","1"
"2069489","1","2"
"2069577","0","1"
"2069577","1","2"
"2069577","2","3"
"2069577","3","4"
"2069579","0","1"
"2069580","0","1"
"2069581","0","1"
"2069581","1","2"
"2069581","2","3"
"2069770","0","1"
"2069772","0","1"
"2069772","1","2"
"2069772","2","3"
"2069772","3","4"
"2069772","4","5"
"2069772","5","6"
"2069773","0","1"
"2069773","1","2"
"2069773","2","3"
"2069773","3","4"
"2069773","4","5"
"2069773","5","6"
"2069774","0","1"
"2155452","0","1"
"2155452","1","2"
"2155452","2","3"
"2155452","3","4"
"2155452","4","5"
"2155453","0","1"
"2155453","1","2"
"2155456","0","1"
"2155456","1","2"
"2155456","2","3"
"2155456","3","4"
"2155456","4","5"
"2155457","0","1"
"2155457","1","2"
"2155458","0","1"
"2155458","1","2"
"2155460","0","1"
"2155460","1","2"
"2155460","2","3"
"2155460","3","4"
"2155461","0","1"
"2155461","1","2"
"2155461","2","3"
"2155461","3","4"
"2155461","4","5"
"2155461","5","6"
"2155461","6","7"
"2155462","0","1"
"2155462","1","2"
"2155462","2","3"
"2155462","3","4"
"2155462","4","5"
"2155462","5","6"
"2155462","6","7"
"2155463","0","1"
"2155463","1","2"
"2155463","2","3"
"2155463","3","4"
"2155463","4","5"
"2155463","5","6"
"2155467","0","1"
"2155467","1","2"
"2155467","2","3"
"2155467","3","4"
"2155468","0","1"
"2155468","1","2"
"2155468","2","3"
"2155468","3","4"
"2155468","4","5"
"2155469","0","1"
"2155469","1","2"
"2155469","2","3"
"2155469","3","4"
"2155474","0","1"
"2155479","0","1"
"2155479","1","2"
"2155479","2","3"
"2155482","0","1"
"2155482","1","2"
"2155482","2","3"
"2155482","3","4"
"2155489","0","1"
"2155489","1","2"
"2155489","2","3"
"2155489","3","4"
"2155489","4","5"
"2155489","5","6"
"2155490","0","1"
"2155490","1","2"
"2155490","2","3"
"2155491","0","1"
"2155491","1","2"
"2155491","2","3"
"2155491","3","4"
"2155491","4","5"
"2155491","5","6"
"2155494","0","1"
"2155494","1","2"
"2155494","2","3"
"2155494","3","4"
"2155497","0","1"
"2155497","1","2"
"2155497","2","3"
"2155497","3","4"
"2155502","0","5"
"2155502","1","1"
"2155502","2","2"
"2155502","3","3"
"2155502","4","4"
"2155507","0","1"
"2155507","1","2"
"2155507","2","5"
"2155507","3","6"
"2155507","4","7"
"2155507","5","8"
"2155512","0","1"
"2155512","1","2"
"2155512","2","3"
"2155512","3","4"
"2155512","4","5"
"2155513","0","1"
"2155513","1","2"
"2155513","2","4"
"2155513","3","5"
"2155514","0","1"
"2155514","1","2"
"2155514","2","3"
"2155514","3","4"
"2155514","4","5"
"2155514","5","6"
"2155514","6","7"
"2155520","0","1"
"2155520","1","2"
"2155520","2","3"
"2155520","3","4"
"2155520","4","5"
"2155520","5","6"
"2155524","0","1"
"2155524","1","2"
"2155524","2","3"
"2155524","3","4"
"2155524","4","5"
"2155524","5","6"
"2155526","0","1"
"2155526","1","2"
"2155526","2","3"
"2155526","3","4"
"2155526","4","5"
"2155526","5","6"
"2155530","0","1"
"2155530","1","2"
"2155533","0","1"
"2155533","1","2"
"2155533","2","3"
"2155536","0","1"
"2155536","1","3"
"2155536","2","4"
"2155539","0","1"
"2155539","1","3"
"2155539","2","4"
"2155541","0","1"
"2155541","1","2"
"2155541","2","5"
"2155541","3","6"
"2155541","4","7"
"2155544","0","1"
"2155544","1","2"
"2155544","2","4"
"2155544","3","5"
"2155544","4","6"
"2155546","0","1"
"2155546","1","2"
"2155546","2","3"
"2155546","3","4"
"2155546","4","5"
"2155546","5","6"
"2155546","6","7"
"2155547","0","1"
"2155547","1","2"
"2155547","2","3"
"2155547","3","4"
"2155547","4","5"
"2155548","0","1"
"2155548","1","2"
"2155548","2","4"
"2155548","3","5"
"2155551","0","1"
"2155556","0","1"
"2155556","1","2"
"2155556","2","3"
"2155556","3","4"
"2155558","0","1"
"2155558","1","2"
"2155561","0","1"
"2155561","1","2"
"2155566","0","5"
"2155571","0","1"
"2155578","0","1"
"2155578","1","2"
"2155592","0","1"
"2155592","1","2"
"2155592","2","3"
"2155592","3","4"
"2155592","4","5"
"2155599","0","1"
"2155599","1","2"
"2155599","2","3"
"2155599","3","4"
"2155603","0","1"
"2155603","1","2"
"2155603","2","4"
"2155603","3","5"
"2155603","4","6"
"2155603","5","7"
"2155608","0","1"
"2155608","1","2"
"2155608","2","3"
"2155608","3","4"
"2155611","0","1"
"2155611","1","2"
"2155611","2","3"
"2155611","3","4"
"2155611","4","5"
"2155612","0","1"
"2155612","1","2"
"2155612","2","4"
"2155612","3","6"
"2155622","0","1"
"2155622","1","2"
"2155622","2","3"
"2155622","3","4"
"2155622","4","5"
"2155623","0","1"
"2155623","1","3"
"2155623","2","4"
"2155623","3","5"
"2155624","0","1"
"2155624","1","2"
"2155624","2","3"
"2155624","3","4"
"2155625","0","1"
"2155625","1","2"
"2155635","0","1"
"2155635","1","2"
"2155635","2","3"
"2155635","3","4"
"2155635","4","5"
"2155638","0","1"
"2155638","1","2"
"2155638","2","6"
"2155638","3","3"
"2155643","0","1"
"2155643","1","3"
"2155643","2","4"
"2155643","3","5"
"2155650","0","1"
"2155650","1","2"
"2155650","2","3"
"2155650","3","4"
"2155650","4","5"
"2155650","5","6"
"2155651","0","1"
"2155651","1","2"
"2155651","2","4"
"2155653","0","1"
"2155653","1","2"
"2155653","2","3"
"2155653","3","4"
"2155661","0","1"
"2155661","1","2"
"2155661","2","3"
"2155661","3","4"
"2155669","0","1"
"2155669","1","2"
"2155669","2","3"
"2155669","3","1"
"2155669","4","5"
"2155669","5","6"
"2155678","0","1"
"2155678","1","2"
"2155679","0","1"
"2155679","1","2"
"2155680","0","1"
"2155680","1","2"
"2155680","2","3"
"2155681","0","1"
"2155681","1","2"
"2155682","0","1"
"2155682","1","2"
"2155682","2","3"
"2155682","3","4"
"2155682","4","5"
"2155682","5","6"
"2155682","6","7"
"2155683","0","1"
"2155683","1","2"
"2155684","0","1"
"2155685","0","1"
"2155685","1","2"
"2155689","0","1"
"2155689","1","2"
"2155689","2","3"
"2155689","3","4"
"2155697","0","1"
"2155697","1","2"
"2155697","2","3"
"2155697","3","4"
"2155697","4","5"
"2155699","0","1"
"2155699","1","2"
"2155699","2","3"
"2155699","3","4"
"2155703","0","2"
"2155703","1","1"
"2155705","0","1"
"2155705","1","2"
"2155706","0","1"
"2155710","0","1"
"2155710","1","2"
"2155711","0","1"
"2155711","1","4"
"2155711","2","5"
"2155712","0","1"
"2155712","1","2"
"2155712","2","5"
"2155712","3","6"
"2155714","0","1"
"2155714","1","2"
"2155714","2","4"
"2155714","3","5"
"2155715","0","1"
"2155715","1","2"
"2155715","2","3"
"2155715","3","4"
"2155715","4","5"
"2155717","0","1"
"2155717","1","2"
"2155717","2","3"
"2155717","3","4"
"2155720","0","1"
"2155720","1","2"
"2155721","0","2"
"2155721","1","3"
"2155721","2","4"
"2155722","0","1"
"2155722","1","2"
"2155722","2","3"
"2158004","0","1"
"2158004","1","2"
"2158004","2","3"
"2158005","0","1"
"2158005","1","2"
"2158005","2","3"
"2158005","3","4"
"2158005","4","5"
"2158005","5","6"
"2158005","6","7"
"2158006","0","1"
"2158007","0","1"
"2158007","1","2"
"2158007","2","3"
"2158007","3","4"
"2158007","4","5"
"2158007","5","6"
"2158010","0","1"
"2158010","1","2"
"2158011","0","1"
"2158011","1","2"
"2158011","2","3"
"2158011","3","4"
"2158011","4","5"
"2158012","0","1"
"2158012","1","2"
"2158012","2","3"
"2158012","3","4"
"2158014","0","1"
"2158014","1","2"
"2158014","2","4"
"2158014","3","5"
"2158014","4","6"
"2158018","0","1"
"2158018","1","2"
"2158018","2","3"
"2161821","0","2"
"2161822","0","1"
"2161822","1","3"
"2161822","2","4"
"2161822","3","5"
"2161825","0","5"
"2162089","0","1"
"2162089","1","2"
"2162089","2","3"
"2162089","3","4"
"2162089","4","5"
"2166185","0","1"
"2166185","1","2"
"2166185","2","3"
"2166185","3","4"
"2166185","4","5"
"2166185","5","6"
"2166185","6","7"
"2166185","7","8"
"2166187","0","1"
"2166187","1","3"
"2166187","2","4"
"2166187","3","5"
"2166187","4","6"
"2166311","0","1"
"2166311","1","2"
"2166311","2","3"
"2166316","0","1"
"2166316","1","2"
"2166316","2","5"
"2166316","3","6"
"2166317","0","1"
"2166317","1","2"
"2166317","2","4"
"2166317","3","5"
"2166317","4","6"
"2166319","0","2"
"2166319","1","3"
"2166319","2","1"
"2166494","0","6"
"2166497","0","1"
"2166497","1","2"
"2166497","2","3"
"2166497","3","4"
"2170535","0","1"
"2170535","1","2"
"2170535","2","3"
"2170537","0","1"
"2170537","1","2"
"2170537","2","3"
"2170537","3","4"
"2170538","0","1"
"2170538","1","2"
"2170538","2","3"
"2170541","0","1"
"2170541","1","2"
"2170541","2","3"
"2170541","3","4"
"2170549","0","1"
"2170549","1","2"
"2170549","2","3"
"2170551","0","1"
"2170553","0","1"
"2170553","1","2"
"2170554","0","1"
"2170554","1","2"
"2170554","2","3"
"2170556","0","1"
"2170556","1","2"
"2170556","2","3"
"2170557","0","1"
"2170562","0","1"
"2170562","1","2"
"2170562","2","3"
"2170562","3","4"
"2170562","4","5"
"2170564","0","1"
"2170564","1","2"
"2170564","2","3"
"2170564","3","4"
"2170564","4","5"
"2170564","5","6"
"2170564","6","7"
"2170564","7","8"
"2170565","0","1"
"2170565","1","2"
"2170571","0","1"
"2170571","1","2"
"2170571","2","3"
"2170572","0","1"
"2170572","1","2"
"2170572","2","4"
"2170572","3","5"
"2170572","4","6"
"2170573","0","1"
"2170573","1","2"
"2170573","2","3"
"2170573","3","4"
"2172511","0","1"
"2172511","1","2"
"2172511","2","4"
"2172514","0","1"
"2172514","1","2"
"2172514","2","3"
"2172514","3","4"
"2172515","0","1"
"2172515","1","2"
"2172515","2","4"
"2172515","3","3"
"2172515","4","5"
"2172516","0","1"
"2172516","1","2"
"2172516","2","5"
"2172516","3","3"
"2172516","4","4"
"2172516","5","6"
"2172517","0","1"
"2172517","1","2"
"2172517","2","3"
"2172517","3","4"
"2172517","4","5"
"2172518","0","1"
"2172519","0","1"
"2172519","1","2"
"2172519","2","3"
"2172519","3","4"
"2172519","4","5"
"2172519","5","6"
"2172520","0","1"
"2172520","1","3"
"2172520","2","4"
"2172520","3","5"
"2172523","0","1"
"2172523","1","2"
"2172523","2","3"
"2172524","0","1"
"2172524","1","2"
"2172524","2","3"
"2172524","3","4"
"2172524","4","5"
"2172524","5","6"
"2174477","0","1"
"2174484","0","1"
"2174484","1","2"
"2174484","2","3"
"2174484","3","4"
"2174493","0","1"
"2174508","0","1"
"2174532","0","1"
"2174532","1","2"
"2174532","2","3"
"2174532","3","4"
"2174532","4","5"
"2174533","0","1"
"2174533","1","2"
"2174533","2","3"
"2174533","3","4"
"2174533","4","5"
"2174537","0","1"
"2174537","1","2"
"2174537","2","3"
"2174537","3","4"
"2174537","4","5"
"2174539","0","1"
"2174539","1","2"
"2174539","2","3"
"2174539","3","4"
"2174539","4","5"
"2174539","5","6"
"2174539","6","7"
"2174541","0","1"
"2174541","1","2"
"2174541","2","3"
"2174541","3","4"
"2174541","4","5"
"2174541","5","6"
"2174541","6","7"
"2174541","7","8"
"2174543","0","1"
"2174543","1","2"
"2174543","2","5"
"2174545","0","1"
"2174545","1","2"
"2174545","2","4"
"2174545","3","5"
"2174545","4","6"
"2174545","5","7"
"2174549","0","1"
"2174549","1","2"
"2174549","2","3"
"2174549","3","4"
"2174549","4","5"
"2174563","0","1"
"2174563","1","2"
"2174563","2","3"
"2174563","3","4"
"2174563","4","2"
"2174568","0","1"
"2174576","0","1"
"2174576","1","2"
"2174576","2","3"
"2174576","3","4"
"2174579","0","1"
"2174588","0","1"
"2174591","0","1"
"2174591","1","2"
"2174591","2","3"
"2174591","3","4"
"2174591","4","5"
"2174591","5","6"
"2174591","6","7"
"2174779","0","1"
"2174783","0","1"
"2174783","1","2"
"2174783","2","3"
"2174783","3","4"
"2174789","0","2"
"2174790","0","1"
"2174790","1","2"
"2174790","2","3"
"2174790","3","4"
"2174790","4","5"
"2174790","5","6"
"2187404","0","1"
"2187404","1","2"
"2187404","2","3"
"2187404","3","4"
"2187404","4","5"
"2187408","0","1"
"2187408","1","2"
"2187408","2","3"
"2187408","3","4"
"2187408","4","5"
"2187408","5","6"
"2187413","0","1"
"2187413","1","3"
"2187413","2","4"
"2187416","0","1"
"2187416","1","2"
"2187416","2","3"
"2187416","3","4"
"2187416","4","5"
"2187418","0","1"
"2187419","0","1"
"2187419","1","2"
"2187419","2","3"
"2187419","3","4"
"2187419","4","5"
"2187422","0","1"
"2187422","1","2"
"2187422","2","3"
"2187422","3","4"
"2187422","4","5"
"2187422","5","6"
"2187423","0","1"
"2187423","1","2"
"2187425","0","2"
"2187425","1","1"
"2187425","2","4"
"2187425","3","5"
"2187425","4","6"
"2187428","0","1"
"2187428","1","2"
"2187429","0","1"
"2187429","1","3"
"2187431","0","1"
"2187431","1","2"
"2187431","2","3"
"2187431","3","4"
"2187431","4","6"
"2187431","5","7"
"2187435","0","1"
"2187435","1","2"
"2187435","2","3"
"2187436","0","1"
"2187436","1","2"
"2187436","2","3"
"2187441","0","2"
"2187441","1","3"
"2187441","2","4"
"2187445","0","1"
"2187445","1","2"
"2187445","2","3"
"2187445","3","4"
"2187445","4","5"
"2187447","0","1"
"2187447","1","2"
"2187447","2","3"
"2187447","3","4"
"2187447","4","5"
"2187447","5","6"
"2187447","6","7"
"2187448","0","1"
"2187449","0","1"
"2187449","1","2"
"2187449","2","3"
"2187449","3","4"
"2187449","4","5"
"2187452","0","1"
"2187452","1","2"
"2187453","0","1"
"2187453","1","2"
"2187453","2","3"
"2187453","3","4"
"2187453","4","5"
"2187456","0","1"
"2187456","1","3"
"2187460","0","1"
"2187460","1","2"
"2187460","2","3"
"2187460","3","4"
"2187462","0","1"
"2187462","1","2"
"2187465","0","1"
"2187465","1","2"
"2187465","2","3"
"2187465","3","4"
"2187465","4","5"
"2187465","5","6"
"2187511","0","6"
"2187511","1","2"
"2187511","2","3"
"2187511","3","4"
"2187511","4","5"
"2187511","5","1"
"2187513","0","1"
"2187513","1","2"
"2187513","2","3"
"2187513","3","4"
"2187513","4","5"
"2188236","0","1"
"2188236","1","2"
"2188237","0","1"
"2188237","1","3"
"2188237","2","4"
"2188239","0","1"
"2188239","1","2"
"2188239","2","3"
"2188239","3","4"
"2188239","4","5"
"2188239","5","6"
"2188239","6","7"
"2192235","0","1"
"2192237","0","1"
"2192237","1","2"
"2192237","2","3"
"2192237","3","4"
"2192237","4","5"
"2192241","0","1"
"2192241","1","2"
"2192241","2","3"
"2192241","3","4"
"2192242","0","1"
"2192242","1","2"
"2192242","2","3"
"2192242","3","4"
"2192242","4","5"
"2192242","5","6"
"2192244","0","1"
"2192244","1","2"
"2192244","2","3"
"2192245","0","1"
"2192245","1","2"
"2192245","2","3"
"2192247","0","1"
"2192247","1","2"
"2192247","2","3"
"2192247","3","4"
"2192248","0","1"
"2192248","1","2"
"2192254","0","1"
"2192254","1","2"
"2192254","2","3"
"2192254","3","4"
"2192254","4","5"
"2192255","0","1"
"2192255","1","2"
"2192255","2","3"
"2192255","3","4"
"2192255","4","5"
"2192255","5","6"
"2192255","6","7"
"2192264","0","1"
"2192264","1","2"
"2192265","0","1"
"2192265","1","2"
"2192265","2","4"
"2192265","3","3"
"2195721","0","1"
"2195721","1","2"
"2195721","2","3"
"2195721","3","4"
"2195721","4","5"
"2195723","0","1"
"2195738","0","2"
"2195738","1","1"
"2195738","2","4"
"2195739","0","1"
"2195739","1","2"
"2195739","2","4"
"2195739","3","5"
"2195739","4","6"
"2195740","0","1"
"2195740","1","2"
"2195740","2","3"
"2195740","3","4"
"2195740","4","5"
"2195740","5","6"
"2195742","0","1"
"2195742","1","2"
"2195742","2","4"
"2200508","0","1"
"2200508","1","2"
"2200508","2","3"
"2200513","0","1"
"2200513","1","2"
"2200513","2","3"
"2200513","3","4"
"2200514","0","1"
"2200514","1","2"
"2200514","2","3"
"2200514","3","4"
"2200514","4","5"
"2200514","5","6"
"2200518","0","2"
"2200518","1","5"
"2200518","2","6"
"2200518","3","7"
"2200519","0","1"
"2200519","1","2"
"2200522","0","1"
"2200522","1","2"
"2200525","0","1"
"2200526","0","2"
"2200526","1","1"
"2200526","2","3"
"2200526","3","4"
"2200526","4","5"
"2200527","0","2"
"2200527","1","5"
"2200527","2","4"
"2200528","0","1"
"2200528","1","2"
"2200528","2","3"
"2200528","3","4"
"2200528","4","5"
"2200531","0","2"
"2200531","1","3"
"2200531","2","4"
"2200532","0","1"
"2200534","0","1"
"2200534","1","2"
"2200535","0","1"
"2200535","1","2"
"2200535","2","3"
"2200535","3","4"
"2200536","0","1"
"2200536","1","2"
"2200536","2","5"
"2200536","3","6"
"2200537","0","1"
"2200537","1","2"
"2200537","2","3"
"2200556","0","1"
"2200556","1","2"
"2200556","2","4"
"2200556","3","5"
"2200558","0","1"
"2200558","1","2"
"2200558","2","3"
"2200594","0","1"
"2200594","1","2"
"2200594","2","3"
"2200594","3","4"
"2200594","4","5"
"2203471","0","1"
"2203471","1","2"
"2203471","2","3"
"2203471","3","4"
"2203471","4","5"
"2203473","0","1"
"2203475","0","1"
"2203475","1","2"
"2203475","2","3"
"2203477","0","1"
"2203477","1","2"
"2203477","2","3"
"2203478","0","1"
"2203478","1","2"
"2203478","2","3"
"2203478","3","4"
"2203478","4","5"
"2203481","0","1"
"2203481","1","2"
"2203484","0","1"
"2203484","1","2"
"2203484","2","5"
"2203484","3","6"
"2203491","0","1"
"2203491","1","3"
"2203491","2","2"
"2205970","0","1"
"2205970","1","2"
"2205970","2","4"
"2205970","3","5"
"2206016","0","1"
"2206016","1","2"
"2206016","2","3"
"2206016","3","4"
"2206016","4","5"
"2206016","5","6"
"2206018","0","1"
"2206018","1","2"
"2206018","2","4"
"2206018","3","3"
"2206018","4","5"
"2206019","0","1"
"2206019","1","2"
"2206019","2","3"
"2206020","0","2"
"2206020","1","3"
"2206029","0","1"
"2206029","1","2"
"2206029","2","3"
"2206029","3","4"
"2206040","0","1"
"2206040","1","2"
"2206042","0","1"
"2206042","1","2"
"2206042","2","3"
"2206042","3","4"
"2208607","0","1"
"2208607","1","4"
"2208609","0","1"
"2208609","1","2"
"2208609","2","3"
"2208609","3","4"
"2208609","4","5"
"2208616","0","1"
"2208616","1","2"
"2208616","2","3"
"2208616","3","4"
"2208617","0","1"
"2208617","1","2"
"2208617","2","3"
"2208617","3","4"
"2208617","4","5"
"2208618","0","1"
"2208618","1","2"
"2208618","2","3"
"2208618","3","4"
"2208618","4","5"
"2208619","0","1"
"2208619","1","2"
"2208619","2","3"
"2208620","0","1"
"2208658","0","1"
"2208659","0","1"
"2208659","1","2"
"2208659","2","5"
"2208659","3","6"
"2208659","4","7"
"2208660","0","1"
"2208660","1","2"
"2208660","2","3"
"2208660","3","4"
"2208660","4","5"
"2208986","0","1"
"2208987","0","1"
"2208987","1","2"
"2208987","2","5"
"2209176","0","1"
"2209176","1","2"
"2209176","2","3"
"2209176","3","4"
"2209176","4","5"
"2209177","0","1"
"2209177","1","2"
"2209177","2","5"
"2209177","3","4"
"2209177","4","6"
"2209177","5","7"
"2209179","0","1"
"2209179","1","2"
"2209179","2","3"
"2209179","3","4"
"2209179","4","5"
"2209368","0","1"
"2209369","0","1"
"2209369","1","2"
"2209369","2","3"
"2209369","3","4"
"2209369","4","5"
"2209369","5","6"
"2209370","0","1"
"2235201","0","1438816880620"
"2235201","1","1438816880621"
"2235201","2","1438816880622"
"2235202","0","1438816880620"
"2235202","1","1438816880621"
"2235202","2","1438816880622"
"2235202","3","1438816880623"
"2235203","0","1438816880620"
"2235203","1","1438816880621"
"2235203","2","1438816880622"
"2235203","3","1438816880623"
"2235203","4","1438816880624"
"2235204","0","1438816880620"
"2235204","1","1438816880621"
"2235204","2","1438816880625"
"2235204","3","1438816880623"
"2235204","4","1438816880624"
"2235205","0","1438816880620"
"2235205","1","1438816880621"
"2235205","2","1438816880622"
"2235208","0","1438816880621"
"2235208","1","1438816880622"
"2235208","2","1438816880623"
"2235208","3","1438816880624"
"2235208","4","1438816880625"
"2235208","5","1438816880626"
"2235222","0","1438816880622"
"2235222","1","1438816880623"
"2235222","2","1438816880624"
"2235222","3","1438816880625"
"2235223","0","1438816880622"
"2235223","1","1438816880623"
"2235223","2","1438816880624"
"2235224","0","1438816880626"
"2235224","1","1438816880622"
"2235225","0","1438816880622"
"2235225","1","1438816880623"
"2235225","2","1438816880624"
"2235225","3","1438816880625"
"2235225","4","1438816880626"
"2235225","5","1438816880627"
"2235225","6","1438816880628"
"2235229","0","1438816880623"
"2235229","1","1438816880624"
"2235233","0","1438816880630"
"2235233","1","1438816880632"
"2235233","2","1438816880633"
"2235233","3","1438816880634"
"2235233","4","1438816880635"
"2235235","0","1438816880631"
"2235235","1","1438816880632"
"2235235","2","1438816880633"
"2235235","3","1438816880634"
"2235235","4","1438816880635"
"2235236","0","1438816880631"
"2235236","1","1438816880632"
"2235236","2","1438816880633"
"2235236","3","1438816880634"
"2235236","4","1438816880635"
"2235241","0","1438816880631"
"2235241","1","1438816880634"
"2235241","2","1438816880635"
"2235241","3","1438816880636"
"2235241","4","1438816880637"
"2235242","0","1438816880631"
"2235242","1","1438816880632"
"2235242","2","1438816880633"
"2235242","3","1438816880634"
"2235244","0","1438816880632"
"2235244","1","1438816880634"
"2235244","2","1438816880635"
"2235245","0","1438816880632"
"2235245","1","1438816880633"
"2235245","2","1438816880634"
"2235246","0","1438816880632"
"2235246","1","1438816880633"
"2235248","0","1438816880632"
"2235248","1","1438816880634"
"2235248","2","1438816880635"
"2235250","0","1438816880632"
"2235250","1","1438816880633"
"2235250","2","1438816880635"
"2235250","3","1438816880636"
"2235253","0","1438816880633"
"2235253","1","1438816880634"
"2235253","2","1438816880635"
"2235256","0","1438816880633"
"2235256","1","1438816880634"
"2235256","2","1438816880635"
"2235256","3","1438816880636"
"2235256","4","1438816880637"
"2235256","5","1438816880638"
"2235257","0","1438816880633"
"2235257","1","1438816880634"
"2235257","2","1438816880635"
"2235279","0","1438816880621"
"2235279","1","1438816880622"
"2235279","2","1438816880623"
"2235279","3","1438816880624"
"2235279","4","1438816880625"
"2235281","0","1438816880622"
"2235281","1","1438816880623"
"2235281","2","1438816880625"
"2235281","3","1438816880626"
"2235281","4","1438816880627"
"2235281","5","1438816880628"
"2235282","0","1438816880622"
"2235282","1","1438816880623"
"2235282","2","1438816880624"
"2235282","3","1438816880625"
"2235282","4","1438816880626"
"2235284","0","1438816880622"
"2235284","1","1438816880623"
"2235284","2","1438816880624"
"2235637","0","1438816880622"
"2235637","1","1438816880623"
"2235637","2","1438816880624"
"2235639","0","1438816880621"
"2235639","1","1438816880622"
"2235639","2","1438816880623"
"2235639","3","1438816880624"
"2235688","0","1438816880633"
"2235688","1","1438816880634"
"2235694","0","1438816880634"
"2235694","1","1438816880635"
"2235694","2","1438816880636"
"2235694","3","1438816880637"
"2235694","4","1438816880638"
"2235695","0","1438816880635"
"2235695","1","1438816880636"
"2235695","2","1438816880637"
"2235695","3","1438816880638"
"2235699","0","1438816880634"
"2235699","1","1438816880635"
"2235699","2","1438816880636"
"2235701","0","1438816880634"
"2235701","1","1438816880635"
"2235701","2","1438816880636"
"2235708","0","1438816880636"
"2235708","1","1438816880637"
"2235708","2","1438816880638"
"2235708","3","1438816880639"
"2235708","4","1438816880640"
"2235713","0","2"
"2235713","1","1"
"2235713","2","4"
"2235713","3","5"
"2235914","0","1"
"2235916","0","1"
"2235916","1","3"
"2235917","0","1"
"2235920","0","1"
"2235921","0","1"
"2235922","0","1"
"2235923","0","1"
"2235925","0","1"
"2235926","0","1"
"2235926","1","2"
"2235928","0","1"
"2235932","0","1"
"2235936","0","1"
"2235937","0","1"
"2235940","0","1"
"2235942","0","1"
"2235945","0","1"
"2235945","1","4"
"2235945","2","6"
"2235947","0","1"
"2235950","0","1"
"2235951","0","1"
"2235951","1","6"
"2235953","0","2"
"2235955","0","1"
"2235958","0","1"
"2235959","0","1"
"2235960","0","1"
"2235960","1","7"
"2235962","0","1"
"2235964","0","1"
"2235968","0","1"
"2235969","0","1"
"2235973","0","2"
"2235974","0","1"
"2235975","0","1"
